Subject,predicate12,predicate21,predicate6,predicate7,predicate10,predicate1,predicate15,predicate9,predicate8,predicate19,predicate3,predicate5,predicate14,predicate22,predicate16,predicate2,predicate11,predicate17,predicate18,predicate4,predicate13,predicate20
http://example.org/resource/subject68040,,http://example.org/resource/object73828,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject40818,,,,,,,,,,,,,,http://example.org/resource/object33573,,,,,,,,
http://example.org/resource/subject73249,,http://example.org/resource/object81399,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object3378
http://example.org/resource/subject37607,,,,,,,,,,,http://example.org/resource/object49354,,,,,,,,,,,
http://example.org/resource/subject18106,,http://example.org/resource/object85961,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject72155,,,,,,,,,,,http://example.org/resource/object57354,,,,,,,,,,,
http://example.org/resource/subject45457,,,,,,,,,,,,,,,,,http://example.org/resource/object43164,,,,,
http://example.org/resource/subject85493,,,,,http://example.org/resource/object9785,,,,,,,,,,,,,,,,,
http://example.org/resource/subject20033,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object77954
http://example.org/resource/subject80664,,,,,http://example.org/resource/object87599,,,,,,,,,,,,,,,,http://example.org/resource/object1560,
http://example.org/resource/subject71061,,,,,,,,,,,,,,http://example.org/resource/object41481,,,,,,,,
http://example.org/resource/subject17665,http://example.org/resource/object84673,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object24816
http://example.org/resource/subject74203,,,,,,,http://example.org/resource/object387,,,,,,,,,,,,,,,
http://example.org/resource/subject87541,,,,,,,,,,,,,,,,http://example.org/resource/object63360,,,,,,
http://example.org/resource/subject88445,,,,,,,,,,,,,http://example.org/resource/object53645,,,,,,,,,
http://example.org/resource/subject63021,,,,,http://example.org/resource/object17358,,,,,,http://example.org/resource/object81003,,,,,,,,,,,
http://example.org/resource/subject45077,,,,,,,,http://example.org/resource/object74608,http://example.org/resource/object75699,,,,,,,,,,,,,
http://example.org/resource/subject87161,,,,,,,,,http://example.org/resource/object45597,,,,,,,,,,,,,
http://example.org/resource/subject12456,,,,,,,,,,,,,,,,http://example.org/resource/object49820,,,,,,
http://example.org/resource/subject97668,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object61849,
http://example.org/resource/subject71993,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object27222,,
http://example.org/resource/subject32208,,,,,http://example.org/resource/object57045,,,,,,,,,,,,,,,,,
http://example.org/resource/subject54540,,,,,,,,,,,,http://example.org/resource/object21036,,,,,,,,,,
http://example.org/resource/subject69876,,,,,,,,,,,,,,,,,,http://example.org/resource/object49609,,,,
http://example.org/resource/subject30863,http://example.org/resource/object45838,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject97478,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object16312
http://example.org/resource/subject96384,,,,,,,,,,,,,,,,,,,http://example.org/resource/object31305,,,
http://example.org/resource/subject5156,,,,,,,,,,,,,,,http://example.org/resource/object73413,,,,,,,
http://example.org/resource/subject91365,http://example.org/resource/object19375,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject73661,,,,,,,,http://example.org/resource/object44940,,,,,,http://example.org/resource/object36149,,,,,,,,
http://example.org/resource/subject51139,,http://example.org/resource/object68135,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject38923,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object59807,,
http://example.org/resource/subject81980,,,,,,,,,,http://example.org/resource/object64395,,,,,,,,,,,,
http://example.org/resource/subject31856,,,,http://example.org/resource/object86454,,,,,,,,,,,,,,,http://example.org/resource/object47746,,,
http://example.org/resource/subject89571,,,,,,,,,,,,,,,,http://example.org/resource/object73259,,,,,,
http://example.org/resource/subject84742,,,,,,,,,,,,,,,,,http://example.org/resource/object2211,,,,,
http://example.org/resource/subject98984,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object22447,,
http://example.org/resource/subject7756,,,,,,,,,http://example.org/resource/object61930,,,,,,,,,,,,,
http://example.org/resource/subject6662,,,,,,,,http://example.org/resource/object51374,,,,,,,,,,,,,,
http://example.org/resource/subject56760,,,,,,,,,,,,,,,,,,,http://example.org/resource/object22318,http://example.org/resource/object27345,,
http://example.org/resource/subject17628,,,,,,,,,,,,,,,,,,,http://example.org/resource/object43737,,,
http://example.org/resource/subject8710,http://example.org/resource/object19839,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject49814,http://example.org/resource/object33104,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject16534,,,http://example.org/resource/object10263,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject48720,,,,,,,,,,http://example.org/resource/object26699,,,,,,,,,,,,
http://example.org/resource/subject53739,,,,http://example.org/resource/object11232,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject19784,,,,,,,,,,,,http://example.org/resource/object70630,,,,,,,,,,
http://example.org/resource/subject85076,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object4871,,
http://example.org/resource/subject58378,,,,,,,,,,http://example.org/resource/object67200,,,,,,,,,,,,
http://example.org/resource/subject53549,,,,,,,,,,,,,http://example.org/resource/object96881,,,,,,,,http://example.org/resource/object13311,
http://example.org/resource/subject15250,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object14024
http://example.org/resource/subject56190,,,,,,,,,,,,,http://example.org/resource/object47904,,,,,,,,,
http://example.org/resource/subject25757,,,,,,,,,,,,,,,,,,,http://example.org/resource/object23447,,,
http://example.org/resource/subject39999,,,,,,,,,,,,,,,,,,http://example.org/resource/object39271,,,,
http://example.org/resource/subject70862,,,,,,,,,,,,,,http://example.org/resource/object50569,,,,,,,,
http://example.org/resource/subject11135,,,,,http://example.org/resource/object92086,,,,,,,,,,,,,,,,,
http://example.org/resource/subject54313,,,,,,,,,,,http://example.org/resource/object47716,,,,,,http://example.org/resource/object69101,,,,,
http://example.org/resource/subject25377,,,http://example.org/resource/object18933,,,,,,,,,,,,http://example.org/resource/object93510,,,,,,,
http://example.org/resource/subject67461,,,,http://example.org/resource/object34216,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject62632,,,,,,,,,http://example.org/resource/object31627,,,,,,,,,,,,,
http://example.org/resource/subject77968,,,,,,,,,,,,,,,,,http://example.org/resource/object29175,,,,,
http://example.org/resource/subject74528,,,,,,,,,,,,,,http://example.org/resource/object87146,,,,,,,,
http://example.org/resource/subject75780,,,,,,,,,,,http://example.org/resource/object62670,,,,,,,,,,,
http://example.org/resource/subject62442,,,,,http://example.org/resource/object37961,,,,,,,,,,,,,,,,,
http://example.org/resource/subject3394,,,,,,,,,,,,,,http://example.org/resource/object8250,,,,,,,,
http://example.org/resource/subject21312,,,,,,,,,,,,,,,,,,http://example.org/resource/object62241,,,,
http://example.org/resource/subject98015,,,,http://example.org/resource/object83063,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject34650,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object92849,http://example.org/resource/object42594
http://example.org/resource/subject31819,,,,http://example.org/resource/object58872,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject77588,,,,,,,,,,,,,,,,,,http://example.org/resource/object22356,,,,
http://example.org/resource/subject21122,,,,,,,,,,,,,,,,http://example.org/resource/object36153,,,,,,
http://example.org/resource/subject87486,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object26888,,
http://example.org/resource/subject82657,,,,,,,,,,,http://example.org/resource/object13157,,,,,,,,,,,
http://example.org/resource/subject17660,,,,,,,,,,,,,,,,http://example.org/resource/object52228,,,,,,
http://example.org/resource/subject41527,,,,,,,,,,,,,,,,,,,http://example.org/resource/object1582,,,
http://example.org/resource/subject31439,,,,,,,,,,http://example.org/resource/object11209,,,,,,,,,,,,
http://example.org/resource/subject54675,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object43652,
http://example.org/resource/subject27977,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object74983,
http://example.org/resource/subject31249,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object71051
http://example.org/resource/subject17280,,,,,,,,,,,,,,http://example.org/resource/object29116,,,,,,,,
http://example.org/resource/subject5531,,,,,,,,,,,http://example.org/resource/object55798,http://example.org/resource/object30246,,,,,,,,,,
http://example.org/resource/subject7529,,,,http://example.org/resource/object80222,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject18843,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object71826,
http://example.org/resource/subject54295,,,,,,,,,,,,,,,,,,,http://example.org/resource/object90132,,,
http://example.org/resource/subject42101,,,,,,,,,,,,,,,,,,,http://example.org/resource/object4395,,,
http://example.org/resource/subject84135,,,,,,,,,,,http://example.org/resource/object77554,,,,,,,,,,,
http://example.org/resource/subject97473,,,,,,http://example.org/resource/object23342,,,,,,,,,,,http://example.org/resource/object52905,,,,,
http://example.org/resource/subject43005,,,,,,,,,,http://example.org/resource/object66232,,,,,,,,,,,,
http://example.org/resource/subject23912,,,,,,,,,,,,,http://example.org/resource/object82218,,,,,,,,,http://example.org/resource/object58461
http://example.org/resource/subject14069,,,,,,,,,,,,,,,,,,http://example.org/resource/object20473,,,,
http://example.org/resource/subject41889,,,,,,,,,,,,,,,,,http://example.org/resource/object87405,,,,,
http://example.org/resource/subject66710,,,,,,,,,,,,,,,,,,http://example.org/resource/object42162,,,,
http://example.org/resource/subject10004,,,,,http://example.org/resource/object16457,,,,,,,,,,,http://example.org/resource/object14131,,,,,,
http://example.org/resource/subject2833,,,,,,,,,,http://example.org/resource/object57583,,,,,,,,,,,,
http://example.org/resource/subject41699,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object99123
http://example.org/resource/subject70255,,,,,,,,,,,http://example.org/resource/object12798,,,,,,,,,,,
http://example.org/resource/subject87829,,,,,,http://example.org/resource/object19755,,,,,,,,,,,,,,,,
http://example.org/resource/subject38298,,,,,,,,,,,,,,,,http://example.org/resource/object51098,,,,,,
http://example.org/resource/subject84497,,,,,,,,,,,,,,,,,http://example.org/resource/object40374,,,,,
http://example.org/resource/subject47761,,,,,,,http://example.org/resource/object14098,,,,,,,,,,,,,,,
http://example.org/resource/subject73017,,,http://example.org/resource/object13484,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject99693,,,,,,,,,,,,,,,,,,,http://example.org/resource/object82936,,,
http://example.org/resource/subject79409,http://example.org/resource/object58364,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject87259,,,,,,,,,,,,,,http://example.org/resource/object18116,,,,,,,,
http://example.org/resource/subject49569,,,http://example.org/resource/object18717,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject77411,,,,,,,http://example.org/resource/object47221,,,,,,,,,http://example.org/resource/object21512,,,,,,
http://example.org/resource/subject16289,,,http://example.org/resource/object6495,,,,,,http://example.org/resource/object58717,,,,,,,,http://example.org/resource/object41871,,,,,
http://example.org/resource/subject49379,,,,,,,,,,,,,,http://example.org/resource/object52099,,,,,,,,
http://example.org/resource/subject77221,,,,,,,,,,,,,,,,,,http://example.org/resource/object26064,,,,
http://example.org/resource/subject11510,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object43969
http://example.org/resource/subject66882,,,,,http://example.org/resource/object63149,,,,,,,,,,,,,,,,,
http://example.org/resource/subject8085,,,,,,,,,,,,http://example.org/resource/object96223,,,,,,,,,,
http://example.org/resource/subject40016,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object35315,
http://example.org/resource/subject20923,,,,,,,,,,,,,,,,,,,http://example.org/resource/object78077,,,
http://example.org/resource/subject73949,,,,,,,,,,,,,,,,,,,http://example.org/resource/object81793,http://example.org/resource/object56698,,
http://example.org/resource/subject82100,,,,http://example.org/resource/object59041,,,,,,,,,,,,,,,http://example.org/resource/object71598,,,
http://example.org/resource/subject6208,,,,,,,,,,,,,,,,,http://example.org/resource/object10291,,,,,
http://example.org/resource/subject62577,,,,,,,,,,,http://example.org/resource/object8079,,,,,,,,,,,
http://example.org/resource/subject68550,,,,,http://example.org/resource/object71555,,,,,,,,,,,,,,,,,
http://example.org/resource/subject80984,,,,,,,,,,,,,,http://example.org/resource/object19253,,,,,,,,
http://example.org/resource/subject61293,,,,,,,,,,,,http://example.org/resource/object86151,,,,,,,,,,
http://example.org/resource/subject29038,,,,,,,,http://example.org/resource/object1692,,,,,,,,,,,,,,
http://example.org/resource/subject21067,,,,,,http://example.org/resource/object25216,,,,,,,,,,,,,,,,
http://example.org/resource/subject23115,,,,,,,,,,,,,,,,,,,http://example.org/resource/object35459,,,
http://example.org/resource/subject70408,,,,,,,,,,,,,,,,,http://example.org/resource/object85696,,,,,
http://example.org/resource/subject64055,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object57089
http://example.org/resource/subject79251,http://example.org/resource/object78160,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject51839,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object98037,,
http://example.org/resource/subject39215,,,,,,,,,,http://example.org/resource/object91819,,,,,,,,,,,,
http://example.org/resource/subject42236,,,,,,,,,http://example.org/resource/object22961,,,,,,,,,,,,,
http://example.org/resource/subject15538,,,,,http://example.org/resource/object36408,,,,,,,,,,,,,,,,,
http://example.org/resource/subject38121,,,http://example.org/resource/object57108,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject98752,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object32461
http://example.org/resource/subject19932,,,,,,,,,,http://example.org/resource/object40488,,,,,,,,,,,,
http://example.org/resource/subject98562,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object38009
http://example.org/resource/subject23857,,,,,http://example.org/resource/object39382,,,,,,,,,,,,,,,,,
http://example.org/resource/subject93733,,,,,,,,,http://example.org/resource/object11886,,,,,,,,,,,,,
http://example.org/resource/subject19742,,,,,,,,,,,,,,,,,http://example.org/resource/object5882,,,,,
http://example.org/resource/subject98372,,http://example.org/resource/object57002,http://example.org/resource/object4346,,,,,,,,,,,,,,,,,,,
